Size,WC
140800,0.0000004000
140900,0.0000006000
141000,0.0000004000
141100,0.0000002000
141200,0.0000004000
141300,0.0000006000
141400,0.0000006000
141500,0.0000004000
141600,0.0000004000
141700,0.0000006000
141800,0.0000006000
141900,0.0000004000
142000,0.0000004000
142100,0.0000004000
142200,0.0000004000
142300,0.0000004000
142400,0.0000006000
142500,0.0000004000
142600,0.0000006000
142700,0.0000004000
142800,0.0000004000
142900,0.0000004000
143000,0.0000004000
143100,0.0000006000
143200,0.0000004000
143300,0.0000004000
143400,0.0000004000
143500,0.0000006000
143600,0.0000004000
143700,0.0000006000
143800,0.0000006000
143900,0.0000004000
144000,0.0000006000
144100,0.0000002000
144200,0.0000006000
144300,0.0000002000
144400,0.0000004000
144500,0.0000004000
144600,0.0000004000
144700,0.0000002000
144800,0.0000004000
144900,0.0000004000
145000,0.0000004000
145100,0.0000004000
145200,0.0000006000
145300,0.0000006000
145400,0.0000004000
145500,0.0000006000
145600,0.0000006000
145700,0.0000004000
145800,0.0000004000
145900,0.0000002000
146000,0.0000002000
146100,0.0000004000
146200,0.0000006000
146300,0.0000004000
146400,0.0000004000
146500,0.0000004000
146600,0.0000006000
146700,0.0000006000
146800,0.0000004000
146900,0.0000004000
147000,0.0000004000
147100,0.0000006000
147200,0.0000004000
147300,0.0000006000
147400,0.0000002000
147500,0.0000002000
147600,0.0000004000
147700,0.0000006000
147800,0.0000004000
147900,0.0000002000
148000,0.0000004000
148100,0.0000004000
148200,0.0000002000
148300,0.0000006000
148400,0.0000004000
148500,0.0000004000
148600,0.0000006000
148700,0.0000006000
148800,0.0000006000
148900,0.0000004000
149000,0.0000004000
149100,0.0000004000
149200,0.0000006000
149300,0.0000006000
149400,0.0000004000
149500,0.0000006000
149600,0.0000004000
149700,0.0000004000
149800,0.0000004000
149900,0.0000004000
150000,0.0000006000
150100,0.0000006000
150200,0.0000006000
150300,0.0000004000
150400,0.0000004000
150500,0.0000006000
150600,0.0000004000
150700,0.0000004000
150800,0.0000006000
150900,0.0000006000
151000,0.0000006000
151100,0.0000004000
151200,0.0000006000
151300,0.0000006000
151400,0.0000002000
151500,0.0000004000
151600,0.0000004000
151700,0.0000004000
151800,0.0000004000
151900,0.0000004000
152000,0.0000006000
152100,0.0000004000
152200,0.0000006000
152300,0.0000002000
152400,0.0000002000
152500,0.0000006000
152600,0.0000004000
152700,0.0000006000
152800,0.0000004000
152900,0.0000004000
153000,0.0000006000
153100,0.0000004000
153200,0.0000006000
153300,0.0000004000
153400,0.0000006000
153500,0.0000004000
153600,0.0000006000
153700,0.0000002000
153800,0.0000004000
153900,0.0000006000
154000,0.0000006000
154100,0.0000004000
154200,0.0000004000
154300,0.0000004000
154400,0.0000004000
154500,0.0000002000
154600,0.0000004000
154700,0.0000006000
154800,0.0000006000
154900,0.0000004000
155000,0.0000006000
155100,0.0000004000
155200,0.0000004000
155300,0.0000006000
155400,0.0000006000
155500,0.0000004000
155600,0.0000004000
155700,0.0000006000
155800,0.0000004000
155900,0.0000004000
156000,0.0000002000
156100,0.0000004000
156200,0.0000006000
156300,0.0000006000
156400,0.0000004000
156500,0.0000004000
156600,0.0000006000
156700,0.0000006000
156800,0.0000002000
156900,0.0000006000
157000,0.0000006000
157100,0.0000004000
157200,0.0000004000
157300,0.0000004000
157400,0.0000004000
157500,0.0000004000
157600,0.0000006000
157700,0.0000002000
157800,0.0000004000
157900,0.0000004000
158000,0.0000006000
158100,0.0000002000
158200,0.0000004000
158300,0.0000004000
158400,0.0000004000
158500,0.0000006000
158600,0.0000004000
158700,0.0000006000
158800,0.0000004000
158900,0.0000006000
159000,0.0000006000
159100,0.0000006000
159200,0.0000004000
159300,0.0000006000
159400,0.0000006000
159500,0.0000004000
159600,0.0000002000
159700,0.0000004000
159800,0.0000004000
159900,0.0000004000
160000,0.0000002000
160100,0.0000006000
160200,0.0000002000
160300,0.0000004000
160400,0.0000004000
160500,0.0000004000
160600,0.0000004000
160700,0.0000006000
160800,0.0000004000
160900,0.0000004000
161000,0.0000006000
161100,0.0000006000
161200,0.0000006000
161300,0.0000006000
161400,0.0000002000
161500,0.0000002000
161600,0.0000006000
161700,0.0000004000
161800,0.0000006000
161900,0.0000004000
162000,0.0000004000
162100,0.0000006000
162200,0.0000002000
162300,0.0000002000
162400,0.0000006000
162500,0.0000002000
162600,0.0000004000
162700,0.0000006000
162800,0.0000002000
162900,0.0000004000
163000,0.0000004000
163100,0.0000004000
163200,0.0000004000
163300,0.0000004000
163400,0.0000006000
163500,0.0000002000
163600,0.0000006000
163700,0.0000006000
163800,0.0000004000
163900,0.0000004000
164000,0.0000006000
164100,0.0000006000
164200,0.0000004000
164300,0.0000004000
164400,0.0000006000
164500,0.0000006000
164600,0.0000004000
164700,0.0000006000
164800,0.0000006000
164900,0.0000002000
165000,0.0000004000
165100,0.0000004000
165200,0.0000006000
165300,0.0000004000
165400,0.0000004000
165500,0.0000004000
165600,0.0000006000
165700,0.0000006000
165800,0.0000004000
165900,0.0000006000
166000,0.0000004000
166100,0.0000006000
166200,0.0000004000
166300,0.0000006000
166400,0.0000006000
166500,0.0000004000
166600,0.0000006000
166700,0.0000006000
166800,0.0000004000
166900,0.0000004000
167000,0.0000006000
167100,0.0000006000
167200,0.0000006000
167300,0.0000006000
167400,0.0000006000
167500,0.0000006000
167600,0.0000004000
167700,0.0000004000
167800,0.0000002000
167900,0.0000004000
168000,0.0000006000
168100,0.0000002000
168200,0.0000004000
168300,0.0000004000
168400,0.0000006000
168500,0.0000004000
168600,0.0000004000
168700,0.0000006000
168800,0.0000006000
168900,0.0000006000
169000,0.0000006000
169100,0.0000004000
169200,0.0000006000
169300,0.0000004000
169400,0.0000006000
169500,0.0000004000
169600,0.0000006000
169700,0.0000002000
169800,0.0000004000
169900,0.0000006000
170000,0.0000006000
170100,0.0000004000
170200,0.0000002000
170300,0.0000006000
170400,0.0000004000
170500,0.0000006000
170600,0.0000006000
170700,0.0000004000
170800,0.0000006000
170900,0.0000006000
171000,0.0000004000
171100,0.0000002000
171200,0.0000002000
171300,0.0000004000
171400,0.0000004000
171500,0.0000006000
171600,0.0000006000
171700,0.0000006000
171800,0.0000004000
171900,0.0000002000
172000,0.0000004000
172100,0.0000006000
172200,0.0000004000
172300,0.0000004000
172400,0.0000004000
172500,0.0000006000
172600,0.0000006000
172700,0.0000006000
172800,0.0000006000
172900,0.0000006000
173000,0.0000004000
173100,0.0000006000
173200,0.0000006000
173300,0.0000002000
173400,0.0000004000
173500,0.0000004000
173600,0.0000006000
173700,0.0000004000
173800,0.0000006000
173900,0.0000004000
174000,0.0000002000
174100,0.0000006000
174200,0.0000006000
174300,0.0000006000
174400,0.0000006000
174500,0.0000006000
174600,0.0000004000
174700,0.0000006000
174800,0.0000004000
174900,0.0000002000
175000,0.0000004000
175100,0.0000006000
175200,0.0000006000
175300,0.0000004000
175400,0.0000004000
175500,0.0000006000
175600,0.0000004000
175700,0.0000004000
175800,0.0000004000
175900,0.0000006000
176000,0.0000006000
176100,0.0000006000
176200,0.0000004000
176300,0.0000004000
176400,0.0000006000
176500,0.0000002000
176600,0.0000002000
176700,0.0000006000
176800,0.0000004000
176900,0.0000006000
177000,0.0000002000
177100,0.0000006000
177200,0.0000004000
177300,0.0000004000
177400,0.0000004000
177500,0.0000004000
177600,0.0000006000
177700,0.0000004000
177800,0.0000004000
177900,0.0000006000
178000,0.0000004000
178100,0.0000006000
178200,0.0000004000
178300,0.0000006000
178400,0.0000002000
178500,0.0000006000
178600,0.0000006000
178700,0.0000002000
178800,0.0000006000
178900,0.0000006000
179000,0.0000004000
179100,0.0000004000
179200,0.0000006000
179300,0.0000004000
179400,0.0000006000
179500,0.0000006000
179600,0.0000002000
179700,0.0000004000
179800,0.0000006000
179900,0.0000006000
180000,0.0000004000
180100,0.0000006000
180200,0.0000002000
180300,0.0000002000
180400,0.0000006000
180500,0.0000004000
180600,0.0000006000
180700,0.0000004000
180800,0.0000006000
180900,0.0000006000
181000,0.0000004000
181100,0.0000006000
181200,0.0000002000
181300,0.0000004000
181400,0.0000004000
181500,0.0000004000
181600,0.0000004000
181700,0.0000006000
181800,0.0000002000
181900,0.0000004000
182000,0.0000006000
182100,0.0000006000
182200,0.0000006000
182300,0.0000006000
182400,0.0000004000
182500,0.0000002000
182600,0.0000006000
182700,0.0000004000
182800,0.0000004000
182900,0.0000004000
183000,0.0000004000
183100,0.0000006000
183200,0.0000006000
183300,0.0000004000
183400,0.0000006000
183500,0.0000004000
183600,0.0000004000
183700,0.0000006000
183800,0.0000006000
183900,0.0000006000
184000,0.0000004000
184100,0.0000004000
184200,0.0000006000
184300,0.0000006000
184400,0.0000006000
184500,0.0000006000
184600,0.0000004000
184700,0.0000004000
184800,0.0000006000
184900,0.0000002000
185000,0.0000010000
185100,0.0000008000
185200,0.0000006000
185300,0.0000004000
185400,0.0000006000
185500,0.0000004000
185600,0.0000004000
185700,0.0000004000
185800,0.0000006000
185900,0.0000006000
186000,0.0000006000
186100,0.0000004000
186200,0.0000002000
186300,0.0000006000
186400,0.0000004000
186500,0.0000006000
186600,0.0000006000
186700,0.0000004000
186800,0.0000004000
186900,0.0000006000
187000,0.0000004000
187100,0.0000006000
187200,0.0000004000
187300,0.0000004000
187400,0.0000006000
187500,0.0000002000
187600,0.0000002000
187700,0.0000006000
187800,0.0000002000
187900,0.0000006000
188000,0.0000006000
188100,0.0000002000
188200,0.0000004000
188300,0.0000002000
188400,0.0000004000
188500,0.0000002000
188600,0.0000006000
188700,0.0000006000
188800,0.0000002000
188900,0.0000004000
189000,0.0000004000
189100,0.0000004000
189200,0.0000006000
189300,0.0000006000
189400,0.0000004000
189500,0.0000002000
189600,0.0000004000
189700,0.0000004000
189800,0.0000006000
189900,0.0000004000
190000,0.0000004000
190100,0.0000006000
190200,0.0000006000
190300,0.0000006000
190400,0.0000006000
190500,0.0000004000
190600,0.0000004000
190700,0.0000006000
190800,0.0000004000
190900,0.0000006000
191000,0.0000004000
191100,0.0000004000
191200,0.0000004000
191300,0.0000006000
191400,0.0000006000
191500,0.0000004000
191600,0.0000004000
191700,0.0000006000
191800,0.0000006000
191900,0.0000004000
192000,0.0000006000
192100,0.0000006000
192200,0.0000004000
192300,0.0000004000
192400,0.0000006000
192500,0.0000004000
192600,0.0000006000
192700,0.0000002000
192800,0.0000006000
192900,0.0000006000
193000,0.0000004000
193100,0.0000004000
193200,0.0000004000
193300,0.0000006000
193400,0.0000004000
193500,0.0000004000
193600,0.0000006000
193700,0.0000006000
193800,0.0000004000
193900,0.0000006000
194000,0.0000004000
194100,0.0000006000
194200,0.0000004000
194300,0.0000002000
194400,0.0000004000
194500,0.0000006000
194600,0.0000004000
194700,0.0000004000
194800,0.0000006000
194900,0.0000006000
195000,0.0000004000
195100,0.0000004000
195200,0.0000004000
195300,0.0000002000
195400,0.0000006000
195500,0.0000004000
195600,0.0000004000
195700,0.0000002000
195800,0.0000006000
195900,0.0000004000
196000,0.0000004000
196100,0.0000004000
196200,0.0000006000
196300,0.0000004000
196400,0.0000004000
196500,0.0000004000
196600,0.0000004000
196700,0.0000006000
196800,0.0000006000
196900,0.0000004000
197000,0.0000002000
197100,0.0000006000
197200,0.0000004000
197300,0.0000004000
197400,0.0000006000
197500,0.0000002000
197600,0.0000004000
197700,0.0000006000
197800,0.0000004000
197900,0.0000006000
198000,0.0000004000
198100,0.0000004000
198200,0.0000004000
198300,0.0000006000
198400,0.0000004000
198500,0.0000006000
198600,0.0000004000
198700,0.0000004000
198800,0.0000002000
198900,0.0000004000
199000,0.0000006000
199100,0.0000002000
199200,0.0000002000
199300,0.0000004000
199400,0.0000004000
199500,0.0000006000
199600,0.0000004000
199700,0.0000006000
199800,0.0000004000
199900,0.0000006000
200000,0.0000006000
200100,0.0000004000
200200,0.0000006000
200300,0.0000004000
200400,0.0000004000
200500,0.0000006000
200600,0.0000006000
200700,0.0000004000
200800,0.0000004000
200900,0.0000006000
201000,0.0000004000
201100,0.0000004000
201200,0.0000006000
201300,0.0000006000
201400,0.0000006000
201500,0.0000004000
201600,0.0000006000
201700,0.0000006000
201800,0.0000006000
201900,0.0000002000
202000,0.0000006000
202100,0.0000004000
202200,0.0000006000
202300,0.0000004000
202400,0.0000006000
202500,0.0000002000
202600,0.0000006000
202700,0.0000004000
202800,0.0000004000
202900,0.0000004000
203000,0.0000006000
203100,0.0000006000
203200,0.0000006000
203300,0.0000010000
203400,0.0000004000
203500,0.0000002000
203600,0.0000002000
203700,0.0000006000
203800,0.0000002000
203900,0.0000002000
204000,0.0000006000
204100,0.0000002000
204200,0.0000004000
204300,0.0000004000
204400,0.0000004000
204500,0.0000006000
204600,0.0000006000
204700,0.0000006000
204800,0.0000006000
204900,0.0000004000
205000,0.0000004000
205100,0.0000004000
205200,0.0000004000
205300,0.0000004000
205400,0.0000002000
205500,0.0000002000
205600,0.0000004000
205700,0.0000006000
205800,0.0000004000
205900,0.0000006000
206000,0.0000002000
206100,0.0000006000
206200,0.0000004000
206300,0.0000002000
206400,0.0000006000
206500,0.0000002000
206600,0.0000006000
206700,0.0000004000
206800,0.0000006000
206900,0.0000004000
207000,0.0000004000
207100,0.0000002000
207200,0.0000006000
207300,0.0000004000
207400,0.0000006000
207500,0.0000004000
207600,0.0000004000
207700,0.0000002000
207800,0.0000004000
207900,0.0000006000
208000,0.0000002000
208100,0.0000006000
208200,0.0000004000
208300,0.0000004000
208400,0.0000004000
208500,0.0000006000
208600,0.0000006000
208700,0.0000006000
208800,0.0000004000
208900,0.0000002000
209000,0.0000006000
209100,0.0000004000
209200,0.0000006000
209300,0.0000006000
209400,0.0000006000
209500,0.0000006000
209600,0.0000004000
209700,0.0000006000
209800,0.0000004000
209900,0.0000006000
210000,0.0000006000
210100,0.0000006000
210200,0.0000006000
210300,0.0000004000
210400,0.0000004000
210500,0.0000006000
210600,0.0000002000
210700,0.0000006000
210800,0.0000006000
210900,0.0000006000
211000,0.0000004000
211100,0.0000004000
211200,0.0000002000
211300,0.0000006000
211400,0.0000004000
211500,0.0000006000
211600,0.0000002000
211700,0.0000004000
211800,0.0000006000
211900,0.0000004000
212000,0.0000002000
212100,0.0000002000
212200,0.0000006000
212300,0.0000002000
212400,0.0000006000
212500,0.0000006000
212600,0.0000006000
212700,0.0000006000
212800,0.0000006000
212900,0.0000004000
213000,0.0000004000
213100,0.0000006000
213200,0.0000002000
213300,0.0000004000
213400,0.0000006000
213500,0.0000002000
213600,0.0000002000
213700,0.0000004000
213800,0.0000006000
213900,0.0000004000
214000,0.0000004000
214100,0.0000004000
214200,0.0000002000
214300,0.0000006000
214400,0.0000006000
214500,0.0000006000
214600,0.0000004000
214700,0.0000004000
214800,0.0000004000
214900,0.0000004000
215000,0.0000004000
215100,0.0000006000
215200,0.0000004000
215300,0.0000004000
215400,0.0000004000
215500,0.0000002000
215600,0.0000006000
215700,0.0000004000
215800,0.0000006000
215900,0.0000002000
216000,0.0000006000
216100,0.0000004000
216200,0.0000006000
216300,0.0000004000
216400,0.0000004000
216500,0.0000004000
216600,0.0000002000
216700,0.0000004000
216800,0.0000006000
216900,0.0000006000
217000,0.0000004000
217100,0.0000002000
217200,0.0000004000
217300,0.0000004000
217400,0.0000006000
217500,0.0000004000
217600,0.0000006000
217700,0.0000004000
217800,0.0000004000
217900,0.0000002000
218000,0.0000006000
218100,0.0000004000
218200,0.0000004000
218300,0.0000006000
218400,0.0000004000
218500,0.0000004000
218600,0.0000006000
218700,0.0000006000
218800,0.0000004000
218900,0.0000006000
219000,0.0000004000
219100,0.0000006000
219200,0.0000006000
219300,0.0000006000
219400,0.0000006000
219500,0.0000002000
219600,0.0000004000
219700,0.0000004000
219800,0.0000004000
219900,0.0000006000
220000,0.0000006000
220100,0.0000006000
220200,0.0000004000
220300,0.0000006000
220400,0.0000006000
220500,0.0000006000
220600,0.0000006000
220700,0.0000006000
220800,0.0000004000
220900,0.0000004000
221000,0.0000002000
221100,0.0000006000
221200,0.0000004000
221300,0.0000004000
221400,0.0000004000
221500,0.0000006000
221600,0.0000004000
221700,0.0000004000
221800,0.0000004000
221900,0.0000004000
222000,0.0000002000
222100,0.0000004000
222200,0.0000006000
222300,0.0000002000
222400,0.0000002000
222500,0.0000002000
222600,0.0000006000
222700,0.0000002000
222800,0.0000002000
222900,0.0000006000
223000,0.0000006000
223100,0.0000006000
223200,0.0000006000
223300,0.0000002000
223400,0.0000002000
223500,0.0000006000
223600,0.0000006000
223700,0.0000006000
223800,0.0000006000
223900,0.0000006000
224000,0.0000006000
224100,0.0000006000
224200,0.0000006000
224300,0.0000002000
224400,0.0000010000
224500,0.0000006000
224600,0.0000006000
224700,0.0000006000
224800,0.0000006000
224900,0.0000004000
225000,0.0000002000
225100,0.0000004000
225200,0.0000006000
225300,0.0000006000
225400,0.0000002000
225500,0.0000004000
225600,0.0000002000
225700,0.0000006000
225800,0.0000006000
225900,0.0000002000
226000,0.0000004000
226100,0.0000004000
226200,0.0000004000
226300,0.0000006000
226400,0.0000004000
226500,0.0000004000
226600,0.0000006000
226700,0.0000006000
226800,0.0000006000
226900,0.0000006000
227000,0.0000004000
227100,0.0000002000
227200,0.0000004000
227300,0.0000006000
227400,0.0000006000
227500,0.0000004000
227600,0.0000004000
227700,0.0000002000
227800,0.0000004000
227900,0.0000004000
228000,0.0000004000
228100,0.0000006000
228200,0.0000002000
228300,0.0000006000
228400,0.0000006000
228500,0.0000004000
228600,0.0000006000
228700,0.0000006000
228800,0.0000006000
228900,0.0000006000
229000,0.0000004000
229100,0.0000006000
229200,0.0000002000
229300,0.0000004000
229400,0.0000006000
229500,0.0000004000
229600,0.0000006000
229700,0.0000004000
229800,0.0000002000
229900,0.0000004000
230000,0.0000006000
230100,0.0000006000
230200,0.0000004000
230300,0.0000006000
230400,0.0000004000
230500,0.0000004000
230600,0.0000006000
230700,0.0000006000
230800,0.0000004000
230900,0.0000004000
231000,0.0000006000
231100,0.0000006000
231200,0.0000004000
231300,0.0000002000
